ori,ucr_agency_name,city_name,county_fips_code,state_code,state_postal_abbr
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350200,WHITEVILLE,Whiteville,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350300,MIDDLETON,Middleton,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,47,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,47,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,47,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,47,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,47,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,47,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,47,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0350500,GRAND JUNCTION,Grand Junction,69,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0800300,GORDONSVILLE,Gordonsville,159,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810200,CUMBERLAND CITY,Cumberland City,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0810300,DOVER,Dover,161,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820100,BRISTOL,Bristol,163,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,73,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820200,KINGSPORT,Kingsport,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0820300,BLUFF CITY,Bluff City,163,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710100,COOKEVILLE,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710200,ALGOOD,Cookeville,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710300,MONTEREY,Monterey,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0710400,BAXTER,Baxter,141,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
TN0170100,ALAMO,Alamo,33,41,TN
